<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,D,20150225,000000,377.2700000,387.8500000,376.5400000,385.4800000,2435534
US1.AMZN,D,20150226,000000,384.0700000,389.3700000,383.2800000,384.7900000,2204878
US1.AMZN,D,20150227,000000,384.5400000,385.9900000,379.7900000,380.2600000,1781117
US1.AMZN,D,20150302,000000,381.1700000,385.9000000,379.4810000,385.6500000,1615927
US1.AMZN,D,20150303,000000,384.1000000,386.1000000,381.6010000,384.5900000,1484475
US1.AMZN,D,20150304,000000,385.7100000,387.9000000,382.1900000,382.5400000,1815409
US1.AMZN,D,20150305,000000,385.6100000,388.4182000,383.8900000,387.6900000,2141468
US1.AMZN,D,20150306,000000,385.5200000,387.0000000,378.8800000,380.0900000,1890264
US1.AMZN,D,20150309,000000,378.4000000,379.3300000,375.2800000,378.5600000,1817190
US1.AMZN,D,20150310,000000,377.5200000,377.7900000,369.1800000,369.6300000,2317869
US1.AMZN,D,20150311,000000,370.5000000,373.3500000,366.2600000,366.3800000,1816025
US1.AMZN,D,20150312,000000,368.2600000,375.5000000,367.5200000,374.2400000,2211598
US1.AMZN,D,20150313,000000,371.5200000,373.9900000,366.6800000,370.5300000,2085498
US1.AMZN,D,20150316,000000,370.3800000,373.9400000,366.7200000,373.3500000,1807685
US1.AMZN,D,20150317,000000,371.1100000,374.5000000,369.6400000,371.9300000,1504924
US1.AMZN,D,20150318,000000,369.9700000,375.9900000,366.7000000,375.0700000,2106590
US1.AMZN,D,20150319,000000,373.8700000,377.1100000,372.1900000,373.1900000,1455164
US1.AMZN,D,20150320,000000,376.3600000,379.3700000,375.9200000,378.4900000,2340766
US1.AMZN,D,20150323,000000,378.8900000,381.7700000,374.9400000,375.1100000,1687137
US1.AMZN,D,20150324,000000,373.9900000,375.2400000,372.2700000,374.1000000,1742497
US1.AMZN,D,20150325,000000,375.1200000,380.5000000,370.2850000,370.9400000,2647233
US1.AMZN,D,20150326,000000,369.5800000,371.4000000,365.6500000,367.2800000,2254356
US1.AMZN,D,20150327,000000,367.1100000,373.1700000,366.5734000,370.7400000,1961546
US1.AMZN,D,20150330,000000,371.8700000,376.1200000,371.5500000,374.7400000,1382125
US1.AMZN,D,20150331,000000,373.2400000,377.7000000,371.5100000,372.1100000,1674230
US1.AMZN,D,20150401,000000,372.1000000,373.1600000,368.3400000,370.1900000,1966822
US1.AMZN,D,20150402,000000,370.5000000,373.2800000,369.0000000,372.2650000,1415323
US1.AMZN,D,20150406,000000,370.1000000,380.2000000,369.3600000,377.2300000,2368464
US1.AMZN,D,20150407,000000,376.1500000,379.3100000,374.0300000,374.3000000,1587028
US1.AMZN,D,20150408,000000,374.6600000,381.5800000,374.6500000,381.2000000,2086474
US1.AMZN,D,20150409,000000,380.6600000,384.4200000,378.7950000,383.5500000,1842849
US1.AMZN,D,20150410,000000,384.2500000,387.1200000,381.3151000,382.6400000,2071464
US1.AMZN,D,20150413,000000,383.5300000,385.2800000,380.1400000,382.4600000,1375125
US1.AMZN,D,20150414,000000,383.5100000,387.8100000,381.2101000,385.1200000,2022304
US1.AMZN,D,20150415,000000,384.6900000,385.7800000,381.6400000,383.4310000,1415288
US1.AMZN,D,20150416,000000,383.6900000,387.4500000,383.5500000,386.0300000,1604963
US1.AMZN,D,20150417,000000,382.6300000,383.5600000,374.4000000,375.5200000,2932183
